Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
102,SUCCESS,2,1,20,400.1,420.1
104,SUCCESS,2,1,20,420.1,440.1
108,SUCCESS,2,1,20,440.1,460.1
110,SUCCESS,2,1,20,460.1,480.1
111,SUCCESS,2,1,20,480.1,500.1
120,SUCCESS,2,1,20,500.1,520.1
121,SUCCESS,2,1,20,520.1,540.1
122,SUCCESS,2,1,20,540.1,560.1
123,SUCCESS,2,1,20,560.1,580.1
125,SUCCESS,2,1,20,580.1,600.1
129,SUCCESS,2,1,20,600.1,620.1
130,SUCCESS,2,1,20,620.1,640.1
131,SUCCESS,2,1,20,640.1,660.1
133,SUCCESS,2,2,20,0.1,20.1
134,SUCCESS,2,2,20,20.1,40.1
138,SUCCESS,2,2,20,40.1,60.1
140,SUCCESS,2,2,20,60.1,80.1
142,SUCCESS,2,2,20,80.1,100.1
146,SUCCESS,2,2,20,100.1,120.1
147,SUCCESS,2,2,20,120.1,140.1
152,SUCCESS,2,2,20,140.1,160.1
156,SUCCESS,2,2,20,160.1,180.1
160,SUCCESS,2,2,20,180.1,200.1
162,SUCCESS,2,2,20,200.1,220.1
163,SUCCESS,2,2,20,220.1,240.1
164,SUCCESS,2,2,20,240.1,260.1
166,SUCCESS,2,2,20,260.1,280.1
168,SUCCESS,2,2,20,280.1,300.1
169,SUCCESS,2,2,20,300.1,320.1
171,SUCCESS,2,2,20,320.1,340.1
172,SUCCESS,2,2,20,340.1,360.1
174,SUCCESS,2,2,20,360.1,380.1
175,SUCCESS,2,2,20,380.1,400.1
176,SUCCESS,2,2,20,400.1,420.1
181,SUCCESS,2,2,20,420.1,440.1
184,SUCCESS,2,2,20,440.1,460.1
185,SUCCESS,2,2,20,460.1,480.1
187,SUCCESS,2,2,20,480.1,500.1
189,SUCCESS,2,2,20,500.1,520.1
191,SUCCESS,2,2,20,520.1,540.1
194,SUCCESS,2,2,20,540.1,560.1
198,SUCCESS,2,2,20,560.1,580.1
200,SUCCESS,2,2,20,580.1,600.1
203,SUCCESS,2,2,20,600.1,620.1
204,SUCCESS,2,2,20,620.1,640.1
207,SUCCESS,2,2,20,640.1,660.1
210,SUCCESS,2,2,20,660.1,680.1
214,SUCCESS,2,3,20,0.1,20.1
215,SUCCESS,2,3,20,20.1,40.1
216,SUCCESS,2,3,20,40.1,60.1
218,SUCCESS,2,3,20,60.1,80.1
219,SUCCESS,2,3,20,80.1,100.1
220,SUCCESS,2,3,20,100.1,120.1
221,SUCCESS,2,3,20,120.1,140.1
222,SUCCESS,2,3,20,140.1,160.1
223,SUCCESS,2,3,20,160.1,180.1
229,SUCCESS,2,3,20,180.1,200.1
231,SUCCESS,2,3,20,200.1,220.1
232,SUCCESS,2,3,20,220.1,240.1
234,SUCCESS,2,3,20,240.1,260.1
235,SUCCESS,2,3,20,260.1,280.1
239,SUCCESS,2,3,20,280.1,300.1
243,SUCCESS,2,3,20,300.1,320.1
245,SUCCESS,2,3,20,320.1,340.1
247,SUCCESS,2,3,20,340.1,360.1
248,SUCCESS,2,3,20,360.1,380.1
250,SUCCESS,2,3,20,380.1,400.1
255,SUCCESS,2,3,20,400.1,420.1
256,SUCCESS,2,3,20,420.1,440.1
258,SUCCESS,2,3,20,440.1,460.1
259,SUCCESS,2,3,20,460.1,480.1
263,SUCCESS,2,3,20,480.1,500.1
264,SUCCESS,2,3,20,500.1,520.1
268,SUCCESS,2,3,20,520.1,540.1
270,SUCCESS,2,3,20,540.1,560.1
272,SUCCESS,2,3,20,560.1,580.1
275,SUCCESS,2,3,20,580.1,600.1
277,SUCCESS,2,3,20,600.1,620.1
